"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","genero","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
18501,"Gamer",False,50000000,"en",17.0,"2009-09-03","Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon controls Kable, the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind.",40828540.0,95.0,"Action","Gerard Butler","Michael C. Hall","Logan Lerman","Amber Valletta","Terry Crews","Brian Taylor","","",""
38195,"Bambou",False,0,"en",0.0,"2009-07-08","Alain hopes to have a baby with his wife Anna. However, Anna believes she is destined to become a famous pianist rather than a housewife and mother. Everything changes when they adopt a female puppy named Bambou. After successfully passing an audition, Anna leaves on a concert tour with a world famous conductor. Being apart takes its toll on the couple and they decide to break up. Alain finds himself alone, without a wife or a baby--just a dog, that he is not sure he wants to keep.",0.0,97.0,"Comedy","Eddy Mitchell","Didier Bourdon","Anne Consigny","Pierre Arditi","","Didier Bourdon","","",""
26129,"Storm Catcher",False,0,"en",0.0,"1999-09-10","A renegade general (Robert Miano) plots to bomb Washington using a new top secret jet called the Storm Catcher. The only trouble is only one man (Dolph Lundgren) is capable of flying it. So they seek to put him on the run in a conspiracy that makes him appear to have murdered several men and stolen the plane. Then try to murder his wife and take his daughter prisoner. Threatening to kill his daughter if he doesn't help, he appears trapped. However, his best friend (Mystro Clark) who is the plane's computer specialist has a few tricks up his sleeve.",0.0,95.0,"Action","Dolph Lundgren","Mystro Clark","Jon Pennell","Robert Miano","Yvonne Zima","Anthony Hickox","","",""
40771,"Meatballs Part II",False,0,"en",2.0,"1984-07-27","The second in-name-only sequel to the first Meatballs summer camp movie sets us at Camp Sasquash where the owner Giddy tries to keep his camp open after it's threatened with foreclosure after Hershey, the militant owner of Camp Patton located just across the lake, wants to buy the entire lake area to expand Camp Patton. Giddy suggests settling the issue with the traditional end-of-the-summer boxing match over rights to the lake. Meanwhile, a tough, inner city punk, nicknamed Flash, is at Camp Sasquash for community service as a counselor-in-training where he sets his sights on the naive and intellectual Cheryl, while Flash's young charges befriend an alien, whom they name Meathead, also staying at the camp for the summer.",0.0,86.0,"Comedy","Richard Mulligan","Hamilton Camp","John Mengatti","Kim Richards","Archie Hahn","Ken Wiederhorn","","",""
188392,"Fright to the Finish",False,0,"en",0.0,"1954-08-27","Olive is reading ghost stories to the boys. Popeye scoffs; Bluto decides to take advantage of this by staging various pranks (a headless man, an animated skeleton, and a sheet-over-balloon ghost). He pins the blame on Popeye and then goes to comfort Olive. Popeye retaliates by turning invisible, thanks to a jar of vanishing cream.",0.0,6.0,"Comedy","Jackson Beck","Jack Mercer","Mae Questel","","","Seymour Kneitel","","",""
43209,"Ong Bak 3",False,0,"th",17.0,"2010-05-05","Ong Bak 3 picks up where Ong Bak 2 had left off. Tien is captured and almost beaten to death before he is saved and brought back to the Kana Khone villagers. There he is taught meditation and how to deal with his Karma, but very soon his arch rival returns challenging Tien for a final duel.",2340363.0,95.0,"Action","Tony Jaa","Dan Chupong","Sarunyu Wongkrachang","Sorapong Chatree","Nirut Sirichanya","Tony Jaa","","",""
15644,"Paparazzi",False,20000000,"en",22.0,"2004-09-03","A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.",16605763.0,84.0,"Action","Cole Hauser","Robin Tunney","Dennis Farina","Daniel Baldwin","Tom Sizemore","Paul Abascal","","",""
10134,"Cyborg",False,500000,"en",15.0,"1989-04-07","A martial artist hunts a killer in a plague-infested urban dump of the future.",10166459.0,86.0,"Action","Jean-Claude Van Damme","Deborah Richter","Vincent Klyn","Alex Daniels","Ralf Moeller","Albert Pyun","Albert Pyun","",""
126963,"Dragon Ball Z: Battle of Gods",False,0,"ja",19.0,"2013-03-30","The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.",50353002.0,85.0,"Action","Masako Nozawa","Toshio Furukawa","Kouichi Yamadera","Masakazu Morita","Shôko Nakagawa","Masahiro Hosoda","Yusuke Watanabe","",""
55426,"Broken Blade: Book One - The Time of Awakening",False,0,"es",1.0,"2010-05-29","In the continent of Cruzon, an impending war between the Kingdom of Krisna and the nation of Athens is brimming. The people of this land are able to use quartz for whatever purpose they desire. Yet one person, Rygart Arrow, is not. He is an ""un-sorcerer,"" a person unable to use quartz. But this characteristic will enable him to pilot an ancient Golem, one strong enough to put up a fight against the invading army of Athens.",0.0,51.0,"Action","Hiroshi Kamiya","Yuichi Nakamura","Chiwa Saito","Kenichi Ogata","Masashi Sugawara","Tetsuro Amino","","","Yunosuke Yoshinaga"
80960,"Masquerade in Vienna",False,0,"de",0.0,"1934-09-27","Set in pre-WWI Vienna, Mascarade concerns a near-tragic misunderstanding over a nude painting. It is incorrectly assumed that heroine Leopoldine (Paula Wesseley) posed for the painting, when in fact the model was Gerda (Hilde von Stolz), the wife of stuffy Dr. Harrandt (Peter Peterson). The romance between Leopoldine and artist Heidendeck (Adolf Wohlbruck) is threatened when his cast-off mistress shoots him. Dr. Harrandt is summoned to perform an emergency operation on Heidenbeck, but upon discovering that the artist had painted his wife Gerda in the nude, the ""good"" doctor refuses to minister to Heidenbeck's wound. It is Leopoldine who appeals to the doctor's essential humanity and finally sets things right.",0.0,90.0,"Comedy","Paula Wessely","Adolf Wohlbrück","Peter Petersen","Walter Janssen","Olga Tschechowa","Willi Forst","","",""
19254,"Carry On Cabby",False,0,"en",8.0,"1963-06-01","Speedee Taxis is a great success, which means its workaholic owner Charlie starts neglecting Peggy, his wife. Suddenly a fleet of rival taxis appears from nowhere and start pinching all the fares. The rivals are Glamcabs, and they have a secret weapon. All their drivers are very attractive women! Who's behind Glamcabs? It's open warfare and only one fleet can survive!",0.0,91.0,"Comedy","Sid James","Hattie Jacques","Kenneth Connor","Charles Hawtrey","Esma Cannon","Gerald Thomas","Talbot Rothwell","",""
1654,"The Dirty Dozen",False,5400000,"en",28.0,"1967-06-15","12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",45300000.0,150.0,"Action","Lee Marvin","Ernest Borgnine","Charles Bronson","Jim Brown","John Cassavetes","Robert Aldrich","Nunnally Johnson","Lukas Heller",""
202220,"Badges of Fury",False,0,"zh",15.0,"2013-06-21","When a spate of eerie murders erupts across HK two troub/emaking cops are assigned to the case. Young maverick Wang and grizzled vet Huang who is fed up with his reckless younger partner always landing them in hot water. Reaching a dead end after discovering all the victims were former boyfriends of aspiring starlet Liu, the detectives must play a deadly game. One of them must go undercover as Liu’s lover to lure the killer out.",0.0,98.0,"Comedy","Wen Zhang","Jet Li","Liu Shishi","Michelle Chen","Liu Yan","Wong Tsz Ming","","",""
401061,"Officer Downe",False,0,"en",2.0,"2016-11-18","A rookie cop is tasked with shadowing Officer Downe, a no-nonsense LAPD cop with regenerative powers, as he wages an ultra-violent war against the nefarious villains of Los Angeles.",0.0,88.0,"Comedy","Kim Coates","Tyler Ross","Lauren Vélez","Samuel Witwer","Lindsay Pulsipher","Shawn Crahan","","",""
39775,"Caged Heat",False,180000,"en",3.0,"1974-04-19","A girl is caught in a drug bust and sent to the hoosegow.",0.0,83.0,"Action","Juanita Brown","Roberta Collins","Erica Gavin","Ella Reid","Cheryl Smith","Jonathan Demme","","",""
57243,"The Women on the 6th Floor",False,0,"fr",6.0,"2010-12-20","Paris, in the early 1960s. Jean-Louis Joubert is a serious but uptight stockbroker, married to Suzanne, a starchy class-conscious woman and father of two arrogant teenage boys, currently in a boarding school. The affluent man lives a steady yet boring life. At least until, due to fortuitous circumstances, Maria, the charming new maid at the service of Jean-Louis' family, makes him discover the servants' quarter on the sixth floor of the luxury building he owns and lives in. There live a crowd of lively Spanish maids who will help Jean-Louis to open to a new civilization and a new approach of life. In their company - and more precisely in the company of beautiful Maria - Jean-Louis will gradually become another man, a better man.",0.0,106.0,"Comedy","Fabrice Luchini","Sandrine Kiberlain","Natalia Verbeke","Carmen Maura","Lola Dueñas","Philippe Le Guay","Jérôme Tonnerre","Philippe Le Guay",""
263524,"Lewis Black: Old Yeller - Live at the Borgata",False,0,"en",1.0,"2013-08-24","In his ninth comedy special, Lewis Black tears into a country that is going nowhere at the speed of light. ""Old Yeller"" weaves the riotous tale of a country that is so strung out on ADD ...",0.0,60.0,"Comedy","Lewis Black","","","","","Zach Nial","","",""
4723,"Southland Tales",False,17000000,"en",11.0,"2006-05-15","Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",374743.0,144.0,"Comedy","Dwayne Johnson","Seann William Scott","Sarah Michelle Gellar","Mandy Moore","Will Sasso","Richard Kelly","Richard Kelly","",""
14851,"The Escapist",False,0,"en",19.0,"2008-06-20","Frank Perry is an institutionalized convict twelve years into a life sentence without parole. When his estranged daughter falls ill, he is determined to make peace with her before it's too late. He develops an ingenious escape plan, and recruits a dysfunctional band of escapists - misfits with a mutual dislike for one other but united by their desire to escape their hell hole of an existence.",0.0,102.0,"Action","Brian Cox","Damian Lewis","Joseph Fiennes","Seu Jorge","Liam Cunningham","Rupert Wyatt","","",""
3050,"Doctor Dolittle",False,71000000,"en",17.0,"1998-06-22","A successful physician and devoted family man, John Dolittle (Eddie Murphy) seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",294456605.0,85.0,"Comedy","Eddie Murphy","Ossie Davis","Oliver Platt","Peter Boyle","Richard Schiff","Betty Thomas","Nat Mauldin","Larry Levin",""
41289,"Bloodfight",False,0,"en",0.0,"1989-06-24","Master martial artist Masahiro Kai is a shadow of the champion fighter and trainer he once was. After his protégé was slain in a no-holds-barred, underground fight by the incomparable Chang Lee, Kai slips into a numbing alcohol-induced stupor to try to forget the past.",0.0,100.0,"Action","Yasuaki Kurata","Simon Yam","Meg Lam Kin-Ming","Anzu Lawson","Bolo Yeung","Shuji Goto","","",""
